,PC1,PC2
0,0.728632922995,-0.140730464315
1,0.720778882143,0.263688667955
2,0.605335587228,0.668967949689
3,0.84691075347,-0.152452991879
4,0.760655809162,0.0606997226257
5,0.856921313626,0.0809452380478
6,0.769921605901,0.290488746411
7,0.805855463361,0.143944617168
8,0.851405326128,0.20809623479
9,0.837291034378,0.256371754472
10,0.542253537296,0.718681453635
11,0.738819595915,0.322498585671
12,0.700681597147,0.181640278245
13,0.697229186743,0.299085255469
14,0.760568924579,0.31377571966
15,0.486819262537,0.738994005451
16,0.688913204294,0.417737012167
17,0.837791098516,0.230460652929
18,0.497581139646,0.69320674336
19,0.735669168742,0.276739429716
20,0.706984230408,0.348397167686
21,0.864270150178,0.0179379990556
22,0.559516428087,0.0574221313324
23,0.533987023262,0.502847875527
24,0.279373077538,0.333471982814
25,0.766908623247,0.421571606324
26,-0.296138199056,0.744411648899
27,0.747694013159,0.232080492453
28,0.79037947255,0.377886298884
29,0.860750292992,0.021517016627
30,-0.187150863418,-0.00191629283052
31,0.528578451658,0.735092912023
32,0.287421997417,0.146401698712
33,0.865848556744,0.069142643058
34,0.630132563249,0.626137646395
35,0.697307375665,0.276149939554
36,0.829386090537,-0.0672248762137
37,0.733474138151,0.462827177372
38,0.868545448161,0.0443278671714
39,0.66190754437,0.303226039723
40,0.372096570535,0.776520619485
41,-0.222535672344,-0.132084805409
42,-0.0875210291259,0.326168241443
43,0.623974758999,0.524267010796
44,0.145927080263,-0.478977823397
45,0.743276020225,0.485853461101
46,0.848200262662,0.188263056585
47,0.754993461491,0.426787151595
48,0.78370616674,0.406319208028
49,-0.17632339256,0.210496530275
50,0.51666745245,0.687521826581
51,0.649895875213,0.512553448444
52,0.736398102744,0.467263210832
53,0.492843740016,0.745992189635
54,0.442557302872,0.732887733176
55,0.776118565976,0.114708339334
56,0.698607656633,0.496514169369
57,-0.219138991509,0.805103159962
58,0.679984940779,0.545075914176
59,0.684371263963,0.388299021693
60,0.456246549201,0.737361921726
61,0.728149156719,0.350814296011
62,0.830325792976,0.092157792239
63,-0.637197640196,-0.067873512104
64,-0.709858244256,0.258022421681
65,-0.642252684862,-0.497059376393
66,-0.505052246309,-0.640318216219
67,-0.368386477684,-0.518679518927
68,-0.574996267085,-0.526719912201
69,-0.579545796385,-0.498117838966
70,-0.796781365024,-0.195764029309
71,-0.636505877575,-0.0027306066894
72,-0.223575156011,-0.783843823839
73,-0.199317552592,-0.767037231242
74,-0.672145912299,-0.494600594688
75,-0.669603525885,0.282323820979
76,-0.580764084713,0.26269339391
77,-0.379847829862,-0.628771831266
78,-0.123346326356,-0.440131391064
79,-0.68141233914,-0.450235528167
80,-0.367244338801,-0.35945998508
81,-0.481162518497,-0.210501997295
82,-0.650430788764,-0.525219424402
83,-0.549196389082,0.356541864816
84,-0.791809123553,0.0330900404541
85,-0.636201766162,0.309914166245
86,-0.096496043489,-0.502864288678
87,-0.244664620382,-0.243246886606
88,-0.270574943534,-0.724342402282
89,-0.572116513547,-0.616669404827
90,-0.783345275068,-0.266576124848
91,-0.707115199976,-0.418753962542
92,-0.620376394278,-0.224150610951
93,-0.235181588236,-0.763369953605
94,-0.747436366899,-0.276323007585
95,-0.52959520629,-0.642818497818
96,-0.54694405247,0.26454211177
97,-0.543460366188,-0.561062872657
98,-0.451135621997,-0.541022156362
99,-0.792440227335,-0.00821138362354
100,-0.785915295086,-0.112688000559
101,-0.293762901891,-0.702133673717
102,-0.713840960334,-0.217594202121
103,-0.577574655833,0.0103261259024
104,-0.429692625127,0.105732005409
105,-0.682245861486,-0.34247775014
106,-0.407149205757,-0.552527529286
107,-0.717234638202,0.224774399363
108,-0.80618073156,-0.0172897909364
109,-0.750882953884,-0.255791332287
110,-0.739409471377,-0.334761664991
111,-0.451788572617,-0.373912076469
112,-0.791405487674,-0.150737816847
113,-0.781382982792,-0.156872427999
114,-0.34046491987,0.194103403396
115,-0.722883927161,-0.262198819559
116,-0.607579159618,-0.552126415498
117,-0.638196994064,-0.433641153194
118,-0.547374247821,-0.585509828295
119,-0.643863393432,-0.214357904716
120,-0.503920792408,0.209368232811
121,-0.0929023188781,-0.800408437649
122,-0.743952016386,0.177828822261
123,-0.787349962906,-0.124286434365
124,-0.65586164455,-0.377894029239
125,-0.77941290848,-0.178661179941
126,-0.433459562132,0.289722224657
127,-0.668902783814,-0.464138984077
128,-0.337236428614,-0.765572149846
129,-0.397452632673,-0.67949659235
130,-0.779181197694,-0.0864949819714
131,-0.63730346184,-0.553207944488
132,-0.68838528493,0.0423452768832
133,-0.597251191888,-0.554842672076
134,-0.48959874998,-0.620982971578
135,-0.385471783424,-0.711587560948
136,-0.810911029086,-0.172944881052
137,-0.798452687043,-0.0684102361713
138,-0.767815503953,-0.245110822918
139,-0.42057740529,-0.659403746133
140,-0.685547545331,-0.397415237953
141,-0.807126007776,0.0596906365459
142,-0.313099097082,-0.729152053297
143,-0.358847128529,-0.544944754294
144,-0.526389191333,-0.613292730949
145,-0.760901699006,-0.0695509363561
146,-0.492214260093,-0.171971448132
147,-0.630193486754,-0.511225800214
148,-0.525864271338,0.27255221982
149,-0.750839206039,0.229446447664
150,-0.666135056468,-0.409005863112
151,-0.768194299494,0.323012105246
152,-0.809281302482,-0.0493403344061
153,-0.73269175381,-0.199809642364
154,-0.0743708560751,-0.632963044119
155,-0.719077352816,-0.439553768735
156,-0.641053872785,-0.382922305445
157,-0.315980671021,-0.602742568955
158,0.0547329418658,-0.799521949502
159,-0.761689825463,-0.295260530278
160,-0.773826065822,-0.158978495504
161,-0.704502132312,-0.064453052735
162,-0.652540331574,-0.420429530786
163,-0.748813272172,-0.349658744687
164,-0.700460097704,-0.449572939706
165,-0.76080018708,-0.018005489774
166,-0.634302920716,-0.533570526422
167,-0.356161822669,-0.270463516673
168,-0.744148208883,-0.323507395883
169,-0.481997419764,-0.5446435842
170,-0.634922411353,-0.241536920117
171,-0.698044651598,-0.465984854781
172,-0.615047559893,-0.417233444705
173,-0.771475446937,-0.327498004727
174,-0.595286305847,-0.165215116606
175,-0.758096410316,-0.233244405611
176,-0.0527978133572,-0.574246766804
177,-0.685852928127,-0.442339006608
178,-0.721523641902,-0.3372671485
179,-0.471023001735,-0.664851727763
180,-0.346485903127,-0.631436210079
181,-0.700340371927,0.190653422463
182,-0.620154526831,0.430351620369
183,-0.434148156315,-0.340700823182
184,-0.204952391676,-0.711012230609
185,-0.736349935908,-0.094566377223
186,-0.194084017814,-0.590995925186
187,-0.367906806824,-0.468235079057
188,-0.604935846712,-0.103794278686
189,-0.475528063426,-0.662188388972
190,-0.617885016824,-0.465490798913
191,-0.447433067207,-0.665201089963
192,-0.146922470532,-0.792220316452
193,-0.229643021133,-0.47776051039
194,-0.77336090686,0.0871588891898
195,-0.547296923593,-0.512526558833
196,-0.643523302541,-0.515907469374
197,-0.746521287247,0.112134520157
198,-0.693622903793,0.0939213040739
199,-0.263428082175,-0.767148216194
200,-0.421573831546,-0.614264757461
201,-0.724351236499,0.0670400090445
202,-0.703910851445,0.111044078004
203,-0.437880690174,-0.114826906398
204,-0.484791455035,-0.23217028524
205,-0.573668649964,-0.177918554716
206,-0.0844245042628,-0.775137094177
207,-0.792882930201,-0.0243887105959
208,-0.51535497795,-0.652121738837
209,-0.738491602743,-0.177842229106
210,-0.559886963205,-0.42334269746
211,-0.496999215553,-0.554608633065
212,-0.544161392784,-0.638857403025
213,-0.670508715225,-0.499969834985
214,-0.261806266921,-0.554723872746
215,-0.255427315218,-0.176203459205
216,0.62496042203,-0.187144063356
217,0.653050205179,0.144955412904
218,0.742891543632,-0.304773756291
219,0.67378110862,-0.209909917546
220,0.798187535418,-0.150135491677
221,0.151032226478,-0.606280166285
222,0.163977554935,-0.382022187045
223,0.476279155441,-0.295468830828
224,0.130982917246,-0.13115873108
225,0.715117034761,-0.388625860177
226,0.349106294225,-0.488736038919
227,0.415280361264,-0.344707656744
228,0.408417777284,-0.6875769663
229,0.165816802888,-0.729900252404
230,0.533954394851,-0.621725895445
231,-0.0626563467088,-0.302530739535
232,0.507259804217,-0.639905047665
233,0.210393875372,-0.600821122554
234,0.46502845342,-0.305338967311
235,0.433847935752,-0.266049051943
236,0.365181779133,-0.716012731568
237,0.267786075647,-0.636878922483
238,0.234847339056,-0.706164627477
239,0.678697179006,0.232458380413
240,-0.169075441512,-0.721036694175
241,-0.0824907523524,0.401193790366
242,0.799823143181,0.081008195285
243,0.199215427619,-0.554937562965
244,0.448306569938,-0.512994911047
245,0.59622725991,-0.412847229256
246,0.415747398689,-0.195186395616
247,0.820585609253,-0.164758915773
248,0.0257611467805,-0.755058199542
249,0.700867644298,-0.181522999342
250,0.779955240719,-0.220054968575
251,-0.0501788284033,-0.482400561274
252,0.485109481032,-0.383968914866
253,0.0983443951742,0.0904357858851
