,PC1,PC2
0,2.08889165411,0.0147271623529
1,0.53424516864,-4.78906686444
2,-1.48844686187,1.73481035797
3,-2.91281035931,-0.568065521618
4,2.07134511026,4.96264168003
5,2.35123777371,3.55828998906
6,3.33308173583,4.56559720569
7,2.39720000378,2.84399361932
8,0.842635957865,-0.39904231542
9,5.30209220156,-2.14041960356
10,-0.379966472421,-3.77932018891
11,-1.47790724659,-2.42516369438
12,-3.42314464655,-4.35969423704
13,-0.636608501098,3.57665533762
14,3.82486518029,-3.89049668703
15,-3.79668775385,3.77649154241
16,5.29135667501,-0.262116168656
17,4.51043457102,3.54024007398
18,-0.405574672384,1.87022133043
19,1.35037135057,2.65952841329
20,0.277057012675,-1.44194059773
21,2.79324154816,0.144066834379
22,-4.39961784987,4.04931787125
23,2.52996399684,1.07900952323
24,-2.19122878856,3.66435556009
25,-0.580890866722,-3.62488232344
26,1.61766446452,2.40572691366
27,-2.90169181764,2.57110831277
28,0.3727807025,0.995569239961
29,2.32026921377,-3.11416082159
30,1.95609868746,-3.40195045859
31,-3.02622843456,-2.95851624545
32,0.124614269482,-3.3626719655
33,3.02726062358,-4.49642018484
34,2.85473548334,4.33989856933
35,0.103923302558,-2.13040629216
36,2.27559378119,4.89383099815
37,-3.1419476577,4.61602364681
38,-6.19461848397,0.917286883215
39,5.8864614771,4.72165761604
40,-4.08142293995,-2.12998720902
41,1.67316811556,5.47628447538
42,1.64972388608,-2.15226897369
43,-0.0715588336512,-0.315539282958
44,2.74577116384,2.77185847173
45,1.91198735471,2.67474198402
46,2.72271929251,-1.6986139135
47,-1.14626872537,2.78060298788
48,2.39132860816,0.483077906683
49,-1.61541586528,2.21160938073
50,-3.01422805856,-3.9493623489
51,-4.31892064577,1.71445878272
52,-0.276716457442,-0.615947357711
53,-2.89132625631,-1.91143658679
54,1.70098400993,-1.99200287359
55,4.04820450411,-2.36906007737
56,-1.16199561666,2.55274984748
57,2.03912891951,-4.27386387803
58,-0.220406820709,3.92641071291
59,2.09367961956,-3.20848776715
60,5.93740502426,0.964065287554
61,2.21592942045,-4.81029764125
62,1.6835253635,-0.490662504558
63,-1.50338047607,3.2424995429
64,2.92122015551,-0.67812774566
65,-3.10033910631,-1.85313753041
66,0.915048930235,-2.50425890532
67,-2.50518979403,0.741661852183
68,-8.24265061813,-1.52195941577
69,3.66382112921,3.13593699801
70,-3.29371765558,1.0097127598
71,-0.59514141435,-2.1379532268
72,2.61032603369,3.10615630937
73,-2.79651746377,3.95367287374
74,-1.12002916843,-1.24270287447
75,1.75702651554,3.98590907878
76,2.51903569852,-2.26805163353
77,0.986872806523,0.266024791097
78,1.46787430559,-2.71279503029
79,-0.151614080644,-4.58974694176
80,-2.72515545381,-2.48875351548
81,-1.47104048203,-2.06101482375
82,-1.32837905193,1.35056426266
83,5.79871707536,3.00974816863
84,1.03251601303,-4.16942100548
85,5.46738626424,2.23280300054
86,-1.99178314416,-0.182962453205
87,-2.61297706057,-0.579241535978
88,-2.93348274335,0.212513228128
89,0.16877646762,2.29109971656
90,-3.99848746774,0.545422349574
91,0.414645171785,2.66750727686
92,-4.23696734572,-0.91255249452
93,-2.14320847394,5.3220108586
94,2.74451837038,-0.797053422621
95,-2.8462889417,-1.30854045202
96,-4.95556038492,4.85191471572
97,0.309022455987,5.97519423479
98,5.11559685506,-1.04015451543
99,-3.20327550445,1.49125896218
100,-4.18234542542,-3.61473627151
101,2.12429080491,-2.90526451493
102,4.64521997631,-2.88390649905
103,-4.25478255658,2.81886675366
104,-0.462321152905,4.71312125215
105,5.08731607277,-2.33126016745
106,0.384183321054,-1.62729234584
107,-1.61650842158,-1.05101776454
108,-1.03835094872,-3.39977402061
109,0.907871167136,-1.17366354307
110,1.52605852977,-2.27461852946
111,5.42197678367,-2.79697111022
112,5.46167821557,-1.27808534944
113,0.433143081808,-2.36898822969
114,-2.13121008778,-0.397036030535
115,-2.48524498823,0.483293543536
116,-2.66651595744,-1.32819192297
117,2.3832940659,3.06583153384
118,-3.34049081603,-1.32063180265
119,-4.06286430833,-0.00227481396394
120,5.48359530309,-0.531584807972
121,0.313339503033,-2.724384085
122,-3.79676636619,-3.09316291203
123,-3.78121290862,-1.62614096881
124,1.18538646393,-5.73793961778
125,-0.387751609983,3.55728499511
126,-2.32596323765,1.24999745685
127,-3.69297370502,-4.19373627974
128,-3.72815268397,-0.270732043574
129,0.755635514538,1.09071149114
130,3.21851228576,-3.82207278976
131,1.2990412013,-3.23026477874
132,-0.963203363394,-4.4562471383
133,-4.68680434866,0.774479272868
134,3.65614381535,1.12536576962
135,2.10821243461,-5.08186231832
136,1.58695120159,-3.7388268754
137,-1.73242097228,0.240450765089
138,-3.28566550282,4.84329259662
139,-1.01833492397,1.11394858314
140,-4.24582977163,-0.303628355517
141,1.73344664962,6.07678974293
142,-5.14249807521,0.622323236004
143,1.56536429999,3.39861468877
144,0.740353616383,0.905427074058
145,1.96784784458,3.57777426704
146,2.56081047553,4.95505254035
147,2.23425344673,0.351746589735
148,-0.498460080681,-0.760210542584
149,-1.29258217581,-0.419775328822
150,-6.06620920738,-3.07868665421
151,3.43025947357,4.81172116896
152,1.51983816152,0.428475628843
